Personalekategori,Stilling,Løntrin,Årsværk,Basisløn,Plustid,Pension,Faste/midl. tillæg (Centrale),Faste tillæg (Lokale),Midlert. tillæg (Lokale),Engangs-vederlag,Andre tillæg,Samlet løn,Periode,Ministerområde,Hovedkonto,Type
201 - Tjenestemænd,Advokaturchef,Trin 1,17.0,53548,0,11267,20324,0,0,3374,0,88513,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.01 - Politiet og den lokale anklagemyndighed mv.,Andet
201 - Tjenestemænd,Konsulent,Trin 6,26.4,32607,0,6594,1206,6892,135,496,306,48236,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.01 - Politiet og den lokale anklagemyndighed mv.,Andet
201 - Tjenestemænd,Konsulent,Trin 7,11.8,35512,0,7154,1175,5609,819,425,51,50746,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.01 - Politiet og den lokale anklagemyndighed mv.,Andet
201 - Tjenestemænd,Konsulent,Trin 8,5.0,38223,0,7431,1932,3878,1751,867,232,54313,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.01 - Politiet og den lokale anklagemyndighed mv.,Andet
201 - Tjenestemænd,Kontorfuldmægtig,Trin 5,59.5,30264,45,5406,347,2344,282,255,431,39373,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.01 - Politiet og den lokale anklagemyndighed mv.,Andet
201 - Tjenestemænd,Kontorfuldmægtig,Trin 6,55.7,32191,100,5819,602,2516,469,361,114,42173,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.01 - Politiet og den lokale anklagemyndighed mv.,Andet
201 - Tjenestemænd,Kontorfuldmægtig,Trin 7,11.1,35252,277,6452,542,1909,917,278,268,45896,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.01 - Politiet og den lokale anklagemyndighed mv.,Andet
201 - Tjenestemænd,Sekretariatschef,Trin 1,4.0,53548,0,10690,16851,0,0,1141,0,82230,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.01 - Politiet og den lokale anklagemyndighed mv.,Andet
201 - Tjenestemænd,Sektionsleder,Trin 1,4.0,48480,0,9712,14754,0,0,1146,19,74110,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.01 - Politiet og den lokale anklagemyndighed mv.,Andet
201 - Tjenestemænd,Sektionsleder,Trin 7,5.0,35512,0,8091,2368,10684,1778,1540,196,60170,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.01 - Politiet og den lokale anklagemyndighed mv.,Andet
201 - Tjenestemænd,Sektionsleder,Trin 8,5.0,38223,0,8297,1494,8500,1615,1250,110,59490,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.01 - Politiet og den lokale anklagemyndighed mv.,Andet
201 - Tjenestemænd,Senioranklager,Trin 1,4.8,48520,0,9437,13070,0,0,4344,97,75469,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.01 - Politiet og den lokale anklagemyndighed mv.,Andet
201 - Tjenestemænd,Specialanklager,Trin 1,29.5,48652,0,9214,12955,0,0,5231,154,76206,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.01 - Politiet og den lokale anklagemyndighed mv.,Andet
207 - Tjenestemænd (åremål),Advokaturchef,Trin 1,8.0,53548,0,10267,8478,3003,11263,1931,83,88573,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.01 - Politiet og den lokale anklagemyndighed mv.,Andet
207 - Tjenestemænd (åremål),Centerchef,Trin 1,4.0,53548,0,10155,14435,2389,10898,1042,702,93168,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.01 - Politiet og den lokale anklagemyndighed mv.,Andet
207 - Tjenestemænd (åremål),Chefanklager,Trin 1,10.0,60928,0,12672,15408,1469,21968,667,162,113275,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.01 - Politiet og den lokale anklagemyndighed mv.,Andet
207 - Tjenestemænd (åremål),Chefpolitiinspektør,Trin 1,14.0,59873,0,13742,16550,2833,19343,1042,86,113468,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.01 - Politiet og den lokale anklagemyndighed mv.,Andet
207 - Tjenestemænd (åremål),Politidirektør,Trin 1,14.0,66612,0,15911,7341,20521,23923,0,4,134312,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.01 - Politiet og den lokale anklagemyndighed mv.,Andet
207 - Tjenestemænd (åremål),Stabschef,Trin 1,9.0,60928,0,12828,14182,3653,20821,370,0,112782,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.01 - Politiet og den lokale anklagemyndighed mv.,Andet
224 - Servicemedarbejdere,Ejendomsservicemedarbejder,Trin 1,3.6,26891,0,4879,77,4104,0,653,946,37551,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.01 - Politiet og den lokale anklagemyndighed mv.,Andet
224 - Servicemedarbejdere,Ejendomsservicetekniker,Trin 1,26.0,28377,0,5189,360,3382,1203,342,555,39408,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.01 - Politiet og den lokale anklagemyndighed mv.,Andet
224 - Servicemedarbejdere,Servicemedarbejder,Trin 1,11.0,25664,0,4551,80,3006,0,432,877,34610,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.01 - Politiet og den lokale anklagemyndighed mv.,Andet
226 - Fagfotografer,Fotograf,Trin 2,4.0,28656,0,6164,221,8108,0,208,38,43395,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.01 - Politiet og den lokale anklagemyndighed mv.,Andet
238 - IT-medarbejdere,IT Sikkerhedsspecialist,"Løngruppe 3, Løntrin 1",8.0,33806,0,9056,359,20956,244,671,53,65144,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.01 - Politiet og den lokale anklagemyndighed mv.,Andet
238 - IT-medarbejdere,IT-driftsmedarbejder,"Løngruppe 3, Løntrin 1",11.0,33806,0,7773,855,12296,388,1256,96,56469,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.01 - Politiet og den lokale anklagemyndighed mv.,Andet
238 - IT-medarbejdere,IT-Konsulent,"Løngruppe 3, Løntrin 1",19.0,33806,0,7616,183,12321,54,1396,274,55650,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.01 - Politiet og den lokale anklagemyndighed mv.,Andet
238 - IT-medarbejdere,IT-Konsulent,"Løngruppe 4, Løntrin 1",4.1,34586,1026,8863,223,18343,0,756,27,63824,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.01 - Politiet og den lokale anklagemyndighed mv.,Andet
238 - IT-medarbejdere,IT-Medarbejder,"Løngruppe 2, Løntrin 3",4.0,29630,0,6493,359,9351,0,208,132,46174,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.01 - Politiet og den lokale anklagemyndighed mv.,Andet
238 - IT-medarbejdere,IT-Medarbejder,"Løngruppe 2, Løntrin 4",4.0,30708,0,6056,0,5675,231,2710,600,45980,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.01 - Politiet og den lokale anklagemyndighed mv.,Andet
238 - IT-medarbejdere,IT-Medarbejder,"Løngruppe 2, Løntrin 5",33.7,32351,0,6490,69,6578,316,509,252,46564,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.01 - Politiet og den lokale anklagemyndighed mv.,Andet
238 - IT-medarbejdere,IT-Medarbejder,"Løngruppe 3, Løntrin 1",28.1,33708,119,7440,179,11051,207,704,138,53546,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.01 - Politiet og den lokale anklagemyndighed mv.,Andet
238 - IT-medarbejdere,IT-Medarbejder,"Løngruppe 4, Løntrin 1",13.0,35287,0,7663,63,10527,779,299,92,54710,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.01 - Politiet og den lokale anklagemyndighed mv.,Andet
238 - IT-medarbejdere,IT-specialist,"Løngruppe 3, Løntrin 1",62.7,33775,0,8095,205,15255,232,987,149,58698,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.01 - Politiet og den lokale anklagemyndighed mv.,Andet
238 - IT-medarbejdere,IT-specialist,"Løngruppe 4, Løntrin 1",5.0,35287,0,7590,0,10915,0,2253,692,56737,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.01 - Politiet og den lokale anklagemyndighed mv.,Andet
238 - IT-medarbejdere,IT-Supporter,"Løngruppe 2, Løntrin 4",5.0,30708,0,6095,287,5863,0,667,1325,44945,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.01 - Politiet og den lokale anklagemyndighed mv.,Andet
238 - IT-medarbejdere,IT-Supporter,"Løngruppe 2, Løntrin 5",36.1,32230,147,6200,391,4697,236,593,765,45259,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.01 - Politiet og den lokale anklagemyndighed mv.,Andet
238 - IT-medarbejdere,IT-Supporter,"Løngruppe 3, Løntrin 1",10.0,33806,0,6938,237,5338,407,625,315,47665,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.01 - Politiet og den lokale anklagemyndighed mv.,Andet
238 - IT-medarbejdere,IT-sys.medarb. HK,"Løngruppe 2, Løntrin 5",6.0,32351,0,7005,0,9971,224,764,76,50392,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.01 - Politiet og den lokale anklagemyndighed mv.,Andet
238 - IT-medarbejdere,IT-sys.medarb. HK,"Løngruppe 3, Løntrin 1",14.1,33482,497,7433,329,9296,33,459,171,51700,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.01 - Politiet og den lokale anklagemyndighed mv.,Andet
238 - IT-medarbejdere,IT-Systemarkitekt,"Løngruppe 3, Løntrin 1",7.0,33806,0,9234,132,22070,465,774,16,66496,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.01 - Politiet og den lokale anklagemyndighed mv.,Andet
238 - IT-medarbejdere,IT-Udvikler,"Løngruppe 3, Løntrin 1",9.0,33806,0,8085,99,15392,0,278,34,57694,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.01 - Politiet og den lokale anklagemyndighed mv.,Andet
238 - IT-medarbejdere,Konsulent,"Løngruppe 3, Løntrin 1",6.0,33806,0,7718,537,12657,0,721,95,55535,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.01 - Politiet og den lokale anklagemyndighed mv.,Andet
238 - IT-medarbejdere,Netværksadministra.,"Løngruppe 3, Løntrin 1",8.0,33806,0,8032,412,14214,533,722,184,57903,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.01 - Politiet og den lokale anklagemyndighed mv.,Andet
238 - IT-medarbejdere,Netværksadministra.,"Løngruppe 4, Løntrin 1",4.0,35287,0,8981,0,18344,1264,1850,122,65848,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.01 - Politiet og den lokale anklagemyndighed mv.,Andet
238 - IT-medarbejdere,Sektionsleder,"Løngruppe 4, Løntrin 1",8.0,35287,0,10261,0,27605,0,104,35,73291,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.01 - Politiet og den lokale anklagemyndighed mv.,Andet
240 - Kontorfunktionærer,Assistent,"Løngrp. 2, Hovedstad, Sats I",20.0,27391,112,4718,176,406,162,92,415,33471,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.01 - Politiet og den lokale anklagemyndighed mv.,Andet
240 - Kontorfunktionærer,Assistent,"Løngrp. 2, Provins, Sats I",16.0,26425,0,4725,63,1350,533,42,398,33536,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.01 - Politiet og den lokale anklagemyndighed mv.,Andet
240 - Kontorfunktionærer,Elev,Trin 1,51.0,22909,0,3922,10,0,64,16,84,27005,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.01 - Politiet og den lokale anklagemyndighed mv.,Andet
240 - Kontorfunktionærer,Elev,Trin 3,15.0,16236,0,2796,0,0,0,0,60,19091,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.01 - Politiet og den lokale anklagemyndighed mv.,Andet
240 - Kontorfunktionærer,Elev,Trin 4,12.0,17518,0,3146,144,0,0,0,146,20954,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.01 - Politiet og den lokale anklagemyndighed mv.,Andet
240 - Kontorfunktionærer,Konsulent,"Løngrp. 3, Hovedstad, Løntrin 1",13.4,30748,0,6541,243,8537,0,249,25,46343,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.01 - Politiet og den lokale anklagemyndighed mv.,Andet
240 - Kontorfunktionærer,Konsulent,"Løngrp. 3, Hovedstad, Løntrin 2",117.0,32361,124,6620,123,6937,421,201,187,46973,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.01 - Politiet og den lokale anklagemyndighed mv.,Andet
240 - Kontorfunktionærer,Konsulent,"Løngrp. 3, Hovedstad, Løntrin 3",31.2,35043,398,7085,180,7058,373,321,84,50543,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.01 - Politiet og den lokale anklagemyndighed mv.,Andet
240 - Kontorfunktionærer,Konsulent,"Løngrp. 3, Provins, Løntrin 3",31.5,35287,0,6887,786,4348,154,79,106,47648,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.01 - Politiet og den lokale anklagemyndighed mv.,Andet
240 - Kontorfunktionærer,Konsulent,"Løngrp. 3, Hovedstad, Løntrin 4",7.4,37981,0,7352,162,6534,0,561,107,52696,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.01 - Politiet og den lokale anklagemyndighed mv.,Andet
240 - Kontorfunktionærer,Kontorassistent,"Løngrp. 1, Provins, Løntrin 1",5.8,24572,0,3628,0,0,0,0,1,28201,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.01 - Politiet og den lokale anklagemyndighed mv.,Andet
240 - Kontorfunktionærer,Kontorassistent,"Løngrp. 1, Hovedstad, Løntrin 2",10.0,24572,0,4730,381,2981,388,83,1074,34209,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.01 - Politiet og den lokale anklagemyndighed mv.,Andet
240 - Kontorfunktionærer,Kontorfuldmægtig,"Løngrp. 3, Hovedstad, Løntrin 1",565.6,30729,21,5567,151,2367,243,238,547,39862,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.01 - Politiet og den lokale anklagemyndighed mv.,Andet
240 - Kontorfunktionærer,Kontorfuldmægtig,"Løngrp. 3, Provins, Løntrin 1",366.8,29819,0,5333,232,720,390,160,315,36970,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.01 - Politiet og den lokale anklagemyndighed mv.,Andet
240 - Kontorfunktionærer,Kontorfuldmægtig,"Løngrp. 3, Hovedstad, Løntrin 2",99.8,32344,124,6117,268,3721,520,326,141,43562,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.01 - Politiet og den lokale anklagemyndighed mv.,Andet
240 - Kontorfunktionærer,Kontorfuldmægtig,"Løngrp. 3, Provins, Løntrin 2",106.1,31879,45,5758,337,1133,643,163,271,40229,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.01 - Politiet og den lokale anklagemyndighed mv.,Andet
240 - Kontorfunktionærer,Kontorfuldmægtig,"Løngrp. 3, Hovedstad, Løntrin 3",14.1,34881,448,6830,587,4128,1418,236,407,48936,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.01 - Politiet og den lokale anklagemyndighed mv.,Andet
240 - Kontorfunktionærer,Kontorfuldmægtig,"Løngrp. 3, Provins, Løntrin 3",9.9,35287,0,6293,142,2278,334,84,571,44990,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.01 - Politiet og den lokale anklagemyndighed mv.,Andet
240 - Kontorfunktionærer,Overassistent,"Løngrp. 2, Hovedstad, Sats II",153.3,29372,0,5220,246,1076,279,109,1192,37494,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.01 - Politiet og den lokale anklagemyndighed mv.,Andet
240 - Kontorfunktionærer,Overassistent,"Løngrp. 2, Provins, Sats II",442.2,28295,0,4856,116,447,111,79,499,34402,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.01 - Politiet og den lokale anklagemyndighed mv.,Andet
240 - Kontorfunktionærer,Sektionsleder,"Løngrp. 3, Provins, Løntrin 3",6.0,35287,0,8823,5230,9226,0,694,96,59358,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.01 - Politiet og den lokale anklagemyndighed mv.,Andet
240 - Kontorfunktionærer,Sektionsleder,"Løngrp. 3, Hovedstad, Løntrin 4",16.0,37981,0,9053,-4244,20435,491,260,30,64006,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.01 - Politiet og den lokale anklagemyndighed mv.,Andet
240 - Kontorfunktionærer,Sektionsleder,"Løngrp. 3, Provins, Løntrin 4",18.0,37981,0,7733,0,8776,339,347,101,55277,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.01 - Politiet og den lokale anklagemyndighed mv.,Andet
240 - Kontorfunktionærer,Studerende,Trin 1,10.8,20122,0,2893,25,0,0,0,43,23083,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.01 - Politiet og den lokale anklagemyndighed mv.,Andet
240 - Kontorfunktionærer,Studerende,Trin 2,26.4,20063,0,2880,187,0,0,0,125,23256,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.01 - Politiet og den lokale anklagemyndighed mv.,Andet
240 - Kontorfunktionærer,Studerende,Trin 3,45.7,20217,0,2917,218,0,0,0,110,23461,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.01 - Politiet og den lokale anklagemyndighed mv.,Andet
240 - Kontorfunktionærer,Studerende,Trin 4,37.5,20453,0,2931,311,0,0,17,124,23836,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.01 - Politiet og den lokale anklagemyndighed mv.,Andet
240 - Kontorfunktionærer,Studerende,Trin 5,33.5,20769,0,2997,312,0,0,0,254,24332,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.01 - Politiet og den lokale anklagemyndighed mv.,Andet
249 - Politikadetter,Politikadet,Trin 1,183.5,27128,0,4709,423,0,0,144,2645,35047,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.01 - Politiet og den lokale anklagemyndighed mv.,Andet
249 - Politikadetter,Politikadet,Trin 2,20.5,28722,0,5249,440,0,99,161,3923,38592,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.01 - Politiet og den lokale anklagemyndighed mv.,Andet
303 - Polititjenestemænd,Afdelingsleder,Trin 1,7.0,47126,0,9971,14106,0,0,2119,418,73740,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.01 - Politiet og den lokale anklagemyndighed mv.,Andet
303 - Polititjenestemænd,Centerchef,Trin 1,4.0,48480,0,10676,16833,0,1599,2000,7777,87365,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.01 - Politiet og den lokale anklagemyndighed mv.,Andet
303 - Polititjenestemænd,Chefkonsulent,Trin 1,18.1,40118,589,7895,8236,0,0,765,602,58206,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.01 - Politiet og den lokale anklagemyndighed mv.,Andet
303 - Polititjenestemænd,Konsulent,Trin 1,375.5,38593,217,6455,2594,30,99,720,1371,50079,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.01 - Politiet og den lokale anklagemyndighed mv.,Andet
303 - Polititjenestemænd,Kriminalassistent,Trin 1,14.8,35069,0,5987,2663,0,193,423,1650,45986,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.01 - Politiet og den lokale anklagemyndighed mv.,Andet
303 - Polititjenestemænd,Kriminalassistent-1,Trin 1,112.9,36976,0,6314,2811,67,292,580,966,48006,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.01 - Politiet og den lokale anklagemyndighed mv.,Andet
303 - Polititjenestemænd,Politiassistent,Trin 1,5455.2,33513,77,5718,3079,41,119,475,2579,45601,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.01 - Politiet og den lokale anklagemyndighed mv.,Andet
303 - Polititjenestemænd,Politiassistent-1,Trin 1,746.6,36756,69,6391,3133,38,127,433,2198,49144,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.01 - Politiet og den lokale anklagemyndighed mv.,Andet
303 - Polititjenestemænd,Politibetjent,Trin 1,2458.9,30194,13,4621,454,21,49,172,2939,38463,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.01 - Politiet og den lokale anklagemyndighed mv.,Andet
303 - Polititjenestemænd,Politiinspektør,Trin 1,54.0,53548,0,11394,17600,0,0,3183,8838,94562,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.01 - Politiet og den lokale anklagemyndighed mv.,Andet
303 - Polititjenestemænd,Politikommissær,Trin 1,727.8,40591,13,7334,5274,14,61,933,2697,56917,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.01 - Politiet og den lokale anklagemyndighed mv.,Andet
303 - Polititjenestemænd,Sektionsleder,Trin 1,15.0,44062,0,8428,8551,0,0,1347,1288,63677,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.01 - Politiet og den lokale anklagemyndighed mv.,Andet
303 - Polititjenestemænd,Specialkonsulent,Trin 1,447.0,40367,247,6842,3028,2,198,759,874,52317,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.01 - Politiet og den lokale anklagemyndighed mv.,Andet
303 - Polititjenestemænd,Specialkonsulent,Trin 2,4.0,39708,0,7413,6839,0,617,1804,245,56625,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.01 - Politiet og den lokale anklagemyndighed mv.,Andet
303 - Polititjenestemænd,Vicepolitiinspektør,Trin 1,150.7,45320,0,8626,9480,300,0,1673,5102,70500,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.01 - Politiet og den lokale anklagemyndighed mv.,Andet
46 - Jurister/økonomer,Anklager,AC basisløntrin 8,57.0,35716,0,8605,5085,1613,5274,972,157,57422,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.04 - Den Centrale Anklagemyndighed,Andet
46 - Jurister/økonomer,Chefkonsulent,LR 36 (u.åremål),8.7,50428,0,10311,0,5495,0,384,0,66618,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.04 - Den Centrale Anklagemyndighed,Andet
46 - Jurister/økonomer,Chefkonsulent,LR 36 (pers.ledelse u.åremål),6.0,52921,0,12847,814,16265,0,1667,0,84515,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.04 - Den Centrale Anklagemyndighed,Andet
46 - Jurister/økonomer,Senioranklager,LR 35 (u.åremål),18.2,47507,0,9759,0,4926,451,920,23,63584,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.04 - Den Centrale Anklagemyndighed,Andet
46 - Jurister/økonomer,Senioranklager,AC basisløntrin 8,4.0,35716,0,8531,5202,6799,0,1897,0,58145,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.04 - Den Centrale Anklagemyndighed,Andet
46 - Jurister/økonomer,Specialanklager,LR 35 (u.åremål),27.1,48142,307,10829,0,8570,842,1017,0,69707,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.04 - Den Centrale Anklagemyndighed,Andet
46 - Jurister/økonomer,Specialanklager,LR 36 (u.åremål),17.9,49800,0,11088,0,9275,1180,1237,0,72580,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.04 - Den Centrale Anklagemyndighed,Andet
46 - Jurister/økonomer,Specialkonsulent,LR 35 (u.åremål),7.0,46967,0,9038,0,2111,0,536,0,58652,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.04 - Den Centrale Anklagemyndighed,Andet
46 - Jurister/økonomer,Vicestatsadvokat,LR 37 (m.åremål),5.0,59164,0,14982,1667,5937,15049,2167,0,98966,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.04 - Den Centrale Anklagemyndighed,Andet
49 - Magistre,Chefkonsulent,LR 36 (u.åremål),4.0,51201,0,10917,0,8118,0,0,0,70236,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.04 - Den Centrale Anklagemyndighed,Andet
193 - Socialrådgivere,Socialrådgiver,Trin 1,4.0,35564,0,8327,92,7936,0,250,0,52169,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.04 - Den Centrale Anklagemyndighed,Andet
201 - Tjenestemænd,Specialanklager,Trin 1,15.9,48480,0,9048,11899,0,0,1015,0,70442,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.04 - Den Centrale Anklagemyndighed,Andet
207 - Tjenestemænd (åremål),Statsadvokat,Trin 1,4.0,66896,0,14302,17974,5605,20559,0,0,125335,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.04 - Den Centrale Anklagemyndighed,Andet
240 - Kontorfunktionærer,Kontorfuldmægtig,"Løngrp. 3, Hovedstad, Løntrin 1",18.6,30748,0,5781,161,3486,493,278,9,40957,"2025, 3. kvt.",§11 - Justitsministeriet,§11.23.04 - Den Centrale Anklagemyndighed,Andet
